"ppt","type","trialNo","subjectGroup","condition1","title","content","trialText","head","stimFormat","pageBreak","stim1","stim2","key","ITI","ISI","presTime","random","randomBlock","feedbackIncorrect","feedbackCorrect","button1","button2","keyboard","responseType","responseOptions","orderPres","orderFile","timestamp","response","RT","correct","responseCode"
"CXLZTCVFMDYJ","test",9,0,"RWA","na","na","Our forefathers ought to be honored more for the way they have built our society at the same time we ought to put an end to those forces destroying it.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",38,91,387209,4,8545,0,NA
"CXLZTCVFMDYJ","test",2,0,"RWA","na","na","Our country needs free thinkers who will have the courage to stand up against traditional ways even if this upsets many people.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",39,84,391324,7,3598,0,NA
"CXLZTCVFMDYJ","test",4,0,"RWA","na","na","Our society would be better off if we showed tolerance and understanding for untraditional values and opinions.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",40,86,396444,6,4602,0,NA
"CXLZTCVFMDYJ","test",7,0,"RWA","na","na","It would be best if newspapers were censored so that people would not be able to get hold of destructive and disgusting material.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",41,89,402033,4,5075,0,NA
"CXLZTCVFMDYJ","test",15,0,"RWA","na","na","If the society so wants it is the duty of every true citizen to help eliminate the evil that poisons our country from within.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",42,97,408924,4,6370,0,NA
"CXLZTCVFMDYJ","test",12,0,"RWA","na","na","It is better to accept bad literature than to censor it.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",43,94,413480,6,4043,0,NA
"CXLZTCVFMDYJ","test",3,0,"RWA","na","na","The old-fashioned ways and old-fashioned values still show the best way to live.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",44,85,417027,2,3027,0,NA
"CXLZTCVFMDYJ","test",8,0,"RWA","na","na","Many good people challenge the state criticize the church and ignore the normal way of living.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",45,90,425383,2,7835,0,NA
"CXLZTCVFMDYJ","test",14,0,"RWA","na","na","The situation in the society of today would be improved if troublemakers were treated with reason and humanity.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",46,96,431098,4,5202,0,NA
"CXLZTCVFMDYJ","test",10,0,"RWA","na","na","People ought to put less attention to the Bible and religion instead they ought to develop their own moral standards.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",47,92,435862,7,4252,0,NA
"CXLZTCVFMDYJ","test",11,0,"RWA","na","na","There are many radical immoral people trying to ruin things the society ought to stop them.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",48,93,441297,3,4922,0,NA
"CXLZTCVFMDYJ","test",5,0,"RWA","na","na","Gods laws about abortion pornography and marriage must be strictly followed before it is too late violations must be punished.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",49,87,448494,1,6687,0,NA
"CXLZTCVFMDYJ","form",1,0,"SECS","na","na","na","Abortion","word","1","na","na","na",500,"na","na","15","na","na","na","na","na","na","slider","0_100_5",NA,NA,465512,75,9237,0,NA
"CXLZTCVFMDYJ","form",3,0,"SECS","na","na","na","Military and national security","word","1","na","na","na",500,"na","na","15","na","na","na","na","na","na","slider","0_100_5",NA,NA,468429,50,2369,0,NA
"CXLZTCVFMDYJ","form",4,0,"SECS","na","na","na","Religion","word","1","na","na","na",500,"na","na","15","na","na","na","na","na","na","slider","0_100_5",NA,NA,471541,15,2580,0,NA
"CXLZTCVFMDYJ","form",10,0,"SECS","na","na","na","Business","word","1","na","na","na",500,"na","na","15","na","na","na","na","na","na","slider","0_100_5",NA,NA,474637,25,2548,0,NA
"CXLZTCVFMDYJ","form",8,0,"SECS","na","na","na","Traditional values","word","1","na","na","na",500,"na","na","15","na","na","na","na","na","na","slider","0_100_5",NA,NA,477405,10,2236,0,NA
"CXLZTCVFMDYJ","form",9,0,"SECS","na","na","na","Fiscal responsibility","word","1","na","na","na",500,"na","na","15","na","na","na","na","na","na","slider","0_100_5",NA,NA,481292,65,3352,0,NA
"CXLZTCVFMDYJ","form",5,0,"SECS","na","na","na","Welfare benefits","word","1","na","na","na",500,"na","na","15","na","na","na","na","na","na","slider","0_100_5",NA,NA,483820,100,1980,0,NA
"CXLZTCVFMDYJ","form",12,0,"SECS","na","na","na","Patriotism","word","1","na","na","na",500,"na","na","15","na","na","na","na","na","na","slider","0_100_5",NA,NA,487724,20,3369,0,NA
"CXLZTCVFMDYJ","form",11,0,"SECS","na","na","na","The family unit","word","1","na","na","na",500,"na","na","15","na","na","na","na","na","na","slider","0_100_5",NA,NA,491388,75,3119,0,NA
"CXLZTCVFMDYJ","form",6,0,"SECS","na","na","na","Gun ownership","word","1","na","na","na",500,"na","na","15","na","na","na","na","na","na","slider","0_100_5",NA,NA,494676,5,2749,0,NA
"CXLZTCVFMDYJ","form",2,0,"SECS","na","na","na","Limited government","word","1","na","na","na",500,"na","na","15","na","na","na","na","na","na","slider","0_100_5",NA,NA,499756,25,4547,0,NA
"CXLZTCVFMDYJ","form",7,0,"SECS","na","na","na","Traditional marriage","word","1","na","na","na",500,"na","na","15","na","na","na","na","na","na","slider","0_100_5",NA,NA,502691,5,2388,0,NA
"DFYYCMDZCDQB","test",1,0,"apprentissage","na","na","Watch carefully these two families","na",".jpg","na","learn02","na","na",500,"na","na","na","na","na","na","NEXT","na","na","na","na",1,1,116346,1,35454,0,NA
"DFYYCMDZCDQB","test",7,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","B6","na","1",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",2,7,119225,2,2360,0,NA
"DFYYCMDZCDQB","test",4,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","B3","na","1",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",3,4,122312,1,1441,1,NA
"DFYYCMDZCDQB","test",14,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","M5","na","2",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",4,14,125259,1,1390,0,NA
"DFYYCMDZCDQB","test",8,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","B7","na","1",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",5,8,128318,1,1510,1,NA
"DFYYCMDZCDQB","test",10,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","M1","na","2",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",6,10,131812,2,1624,1,NA
"DFYYCMDZCDQB","test",5,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","B4","na","1",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",7,5,134697,2,1302,0,NA
"DFYYCMDZCDQB","test",12,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","M3","na","2",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",8,12,137286,2,1048,1,NA
"DFYYCMDZCDQB","test",17,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","M7","na","2",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",9,17,140344,1,1435,0,NA
"DFYYCMDZCDQB","test",11,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","M2","na","2",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",10,11,143029,2,1177,1,NA
"DFYYCMDZCDQB","test",3,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","B2","na","1",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",11,3,147096,1,1452,1,NA
"DFYYCMDZCDQB","test",6,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","B5","na","1",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",12,6,150756,2,1848,0,NA
"DFYYCMDZCDQB","test",13,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","M4","na","2",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",13,13,154001,1,1742,0,NA
"DFYYCMDZCDQB","test",9,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","B8","na","1",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",14,9,156772,2,1167,0,NA
"DFYYCMDZCDQB","test",16,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","M6","na","2",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",15,16,159506,2,1087,1,NA
"DFYYCMDZCDQB","test",2,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","B1","na","1",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",16,2,162146,2,1209,0,NA
"DFYYCMDZCDQB","test",15,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","M5","na","2",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",17,15,164982,2,1173,1,NA
"DFYYCMDZCDQB","test",18,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","M8","na","2",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",18,18,167414,1,877,0,NA
"DFYYCMDZCDQB","test",2,2,"ratings2","na","na","Your general feelings about this member are:<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positive","na",".jpg","na","B2","na","na",500,"na","na","12","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",19,52,398842,9,5893,0,NA
"DFYYCMDZCDQB","test",14,2,"ratings2","na","na","Your general feelings about this member are:<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positive","na",".jpg","na","M6","na","na",500,"na","na","12","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",20,64,401179,8,1822,0,NA
"DFYYCMDZCDQB","test",7,2,"ratings2","na","na","Your general feelings about this member are:<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positive","na",".jpg","na","B7","na","na",500,"na","na","12","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",21,57,403337,4,1636,0,NA
"DFYYCMDZCDQB","test",8,2,"ratings2","na","na","Your general feelings about this member are:<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positive","na",".jpg","na","B8","na","na",500,"na","na","12","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",22,58,405596,8,1752,0,NA
"DFYYCMDZCDQB","test",16,2,"ratings2","na","na","Your general feelings about this member are:<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positive","na",".jpg","na","M8","na","na",500,"na","na","12","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",23,66,413024,6,6907,0,NA
"DFYYCMDZCDQB","test",1,2,"ratings2","na","na","Your general feelings about this member are:<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positive","na",".jpg","na","B1","na","na",500,"na","na","12","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",24,51,414952,8,1412,0,NA
"DFYYCMDZCDQB","test",5,2,"ratings2","na","na","Your general feelings about this member are:<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positive","na",".jpg","na","B5","na","na",500,"na","na","12","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",25,55,418141,8,2674,0,NA
"DFYYCMDZCDQB","test",11,2,"ratings2","na","na","Your general feelings about this member are:<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positive","na",".jpg","na","M3","na","na",500,"na","na","12","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",26,61,421098,3,2442,0,NA
"DFYYCMDZCDQB","test",12,2,"ratings2","na","na","Your general feelings about this member are:<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positive","na",".jpg","na","M4","na","na",500,"na","na","12","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",27,62,428011,7,6395,0,NA
"DFYYCMDZCDQB","test",10,2,"ratings2","na","na","Your general feelings about this member are:<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positive","na",".jpg","na","M2","na","na",500,"na","na","12","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",28,60,431825,9,3294,0,NA
"DFYYCMDZCDQB","test",15,2,"ratings2","na","na","Your general feelings about this member are:<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positive","na",".jpg","na","M7","na","na",500,"na","na","12","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",29,65,433810,8,1465,0,NA
"DFYYCMDZCDQB","test",3,2,"ratings2","na","na","Your general feelings about this member are:<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positive","na",".jpg","na","B3","na","na",500,"na","na","12","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",30,53,437497,2,3173,0,NA
"DFYYCMDZCDQB","test",6,2,"ratings2","na","na","Your general feelings about this member are:<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positive","na",".jpg","na","B6","na","na",500,"na","na","12","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",31,56,439446,5,1427,0,NA
"DFYYCMDZCDQB","test",4,2,"ratings2","na","na","Your general feelings about this member are:<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positive","na",".jpg","na","B4","na","na",500,"na","na","12","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",32,54,443988,7,3895,0,NA
"DFYYCMDZCDQB","test",9,2,"ratings2","na","na","Your general feelings about this member are:<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positive","na",".jpg","na","M1","na","na",500,"na","na","12","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",33,59,447535,7,3032,0,NA
"DFYYCMDZCDQB","test",13,2,"ratings2","na","na","Your general feelings about this member are:<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positive","na",".jpg","na","M5","na","na",500,"na","na","12","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",34,63,451834,8,3775,0,NA
"DFYYCMDZCDQB","test",4,0,"RWA","na","na","Our society would be better off if we showed tolerance and understanding for untraditional values and opinions.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",35,86,462652,7,7362,0,NA
"DFYYCMDZCDQB","test",8,0,"RWA","na","na","Many good people challenge the state criticize the church and ignore the normal way of living.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",36,90,469500,7,6336,0,NA
"DFYYCMDZCDQB","test",13,0,"RWA","na","na","Facts show that we have to be harder against crime and sexual immorality in order to uphold law and order.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",37,95,475983,7,5943,0,NA
"DFYYCMDZCDQB","test",14,0,"RWA","na","na","The situation in the society of today would be improved if troublemakers were treated with reason and humanity.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",38,96,486134,7,9636,0,NA
"DFYYCMDZCDQB","test",12,0,"RWA","na","na","It is better to accept bad literature than to censor it.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",39,94,490042,1,3393,0,NA
"DFYYCMDZCDQB","test",15,0,"RWA","na","na","If the society so wants it is the duty of every true citizen to help eliminate the evil that poisons our country from within.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",40,97,495932,7,5381,0,NA
"DFYYCMDZCDQB","test",3,0,"RWA","na","na","The old-fashioned ways and old-fashioned values still show the best way to live.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",41,85,507583,7,11134,0,NA
